date,rarity,item_type,name,cost
2020-05-25,uncommon,outfit,*Assault Trooper*,800
2020-07-18,dc,outfit,*Black Manta*,1500
2020-07-18,dc,pickaxe,*Manta Blades*,800
2020-07-18,epic,outfit,*Bunnywolf*,1500
2020-07-18,epic,outfit,*Doggo*,1500
2020-07-18,epic,outfit,*LLion*,1500
2020-07-18,epic,outfit,*Vix*,1500
2020-07-18,rare,pickaxe,*Purr Axe*,800
2020-07-18,rare,wrap,*Neonimal*,500
2020-07-18,uncommon,backpack,*Doggie Bag*,200
2020-07-18,uncommon,pickaxe,*Chew Toy*,500
2020-07-18,uncommon,wrap,*Ruff*,300
2020-07-18,icon_series,emote,*The Renegade*,500
2020-07-18,epic,outfit,*Elmira*,1500
2020-07-18,uncommon,emote,*Hang on*,200
2020-07-18,uncommon,emote,*Slow Clap*,200
2020-07-18,uncommon,outfit,*Swamp Stalker*,800
2020-07-18,uncommon,pickaxe,*Ice Breaker*,500
2023-06-16,dc,emote,*Whipcrack*,300
2023-06-16,dc,bundle,*Armored Batman Zero (Bundle)*,2100
2023-06-16,dc,bundle,*Wonder Woman (Bundle)*,2400
2023-06-16,dc,pickaxe,*Athena's Battleaxe*,800
2023-06-16,dc,outfit,*Rebirth Harley Quinn*,1200
2023-06-16,dc,emote,*Martial Arts Master*,300
2023-06-16,dc,pickaxe,*Grappling Axe*,800
2023-06-16,dc,emote,*Quick Bite*,400
2023-06-16,dc,pickaxe,*Death Metal Scythe*,800
2023-06-16,dc,pickaxe,*Speed Force Slashers*,1200
2023-06-16,dc,bundle,*Catwoman Zero (Bundle)*,1500
2023-06-16,dc,pickaxe,*Batarang Axe*,500
2023-06-16,dc,glider,*Batman's Exo-Glider*,1200
2023-06-16,dc,pickaxe,*Harley Hitter*,800
2023-06-16,dc,outfit,*The Batman Who Laughs*,1500
2023-06-16,dc,glider,*Batman Zero Wing*,1200
2023-06-16,dc,glider,*Batglider*,1200
2023-06-16,dc,outfit,*The Flash*,1500
2023-06-16,dc,outfit,*Catwoman Comic Book Outfit*,1500
2023-06-16,dc,bundle,*Catwoman (Bundle)*,1800
2023-06-16,dc,bundle,*Batman Zero (Bundle)*,2100
2023-06-16,dc,outfit,*Batman Zero*,1500
2023-06-16,dc,pickaxe,*Punchline*,800
2023-06-16,dc,outfit,*Armored Batman Zero*,1500
2023-06-16,dc,pickaxe,*Manta Blades*,800
2023-06-16,dc,glider,*Deathstroke Destroyer*,800
2023-06-16,dc,pickaxe,*Cat's Claws*,800
2023-06-16,dc,emote,*Bat Signal*,300
2023-06-16,dc,bundle,*Beast Boy (Bundle)*,2000
2023-06-16,dc,bundle,*Bloodsport (Bundle)*,1800
2023-06-16,dc,bundle,*The Flash (Bundle)*,2200
2023-06-16,dc,outfit,*Deathstroke Zero*,1800
2023-06-16,dc,bundle,*Harley Quinn (Bundle)*,2000
2023-06-16,dc,bundle,*The Batman Who Laughs (Bundle)*,2200
2023-06-16,dc,outfit,*Black Manta*,1500
2023-06-16,dc,outfit,*Bloodsport*,1500
2023-06-16,dc,bundle,*Deathstroke Zero (Bundle)*,2000
2023-06-16,dc,glider,*Golden Eagle Wings*,1200
2023-06-16,dc,outfit,*Beast Boy*,1800
2023-06-16,dc,pickaxe,*BB's Beast Bat*,800
2023-06-16,dc,outfit,*Wonder Woman*,1600
2023-06-16,dc,outfit,*Harley Quinn*,1500
2023-06-16,dc,pickaxe,*Catwoman's Grappling Claw*,800
2023-06-16,dc,glider,*Wings of Madness*,800
2023-06-16,dc,wrap,*Bloodsport Camo*,300
2023-06-16,dc,pickaxe,*A.R.G.U.S. Sabre*,800
2023-06-16,dc,music,*Caped Crusader*,200
2023-06-16,dc,bundle,*Batman Gear (Bundle)*,1500
2023-06-16,dc,backpack,*Harley Quinn's Revenge*,400
2023-06-16,dc,outfit,*Catwoman Zero*,1200
2023-06-16,uncommon,pickaxe,*Aqua Lug*,500
2023-06-16,rare,backpack,*Birthstone Backplate*,400
2023-06-16,rare,outfit,*Beach Brutus*,1300
2023-06-16,rare,wrap,*Kitsune*,500
2023-06-16,epic,pickaxe,*Dual Edge*,1200
2023-06-16,uncommon,bundle,*Scuba Crystal (Bundle)*,1300
2023-06-16,uncommon,pickaxe,*Hot Rod Ripper*,500
2023-06-16,uncommon,outfit,*Scuba Crystal*,800
2023-06-16,rare,outfit,*Beach Jules*,1200
2023-06-16,epic,outfit,*Summer Drift*,1500
2023-06-16,epic,bundle,*Summer Drift (Bundle)*,2500
2023-06-16,rare,glider,*Driftstream*,800
2023-06-16,uncommon,pickaxe,*Rainbow Carver*,500
2023-06-16,rare,outfit,*Boardwalk Ruby*,1200
2023-06-16,uncommon,pickaxe,*Axe-olotl*,500
2023-06-16,epic,pickaxe,*Spire Shard*,1200
2023-06-16,rare,outfit,*Sparkplug*,1200
2023-06-16,epic,outfit,*Spire Immortal*,1500
2023-06-16,uncommon,wrap,*Diamonds*,600
2023-06-16,epic,outfit,*Polar Patroller*,1500
2023-06-16,epic,outfit,*Kitbash*,1500
2023-06-16,legendary,outfit,*Wild Card*,2000
2023-06-16,rare,outfit,*Axo*,1200
2023-06-16,rare,pickaxe,*Fishicles*,800
2023-06-16,rare,outfit,*Bryne*,1200
2023-06-16,rare,glider,*Safecracker*,800
2023-06-16,uncommon,outfit,*Par Patroller*,800
2023-06-16,rare,wrap,*Angelfish*,500
2023-06-16,uncommon,pickaxe,*Lapis Trident*,500
2023-06-16,rare,wrap,*Shattered Ice*,500
2023-06-16,uncommon,emote,*Rage Quit*,200
2023-06-16,uncommon,outfit,*Bolt*,800
2023-06-16,uncommon,pickaxe,*Harmonic Flux*,500
2023-06-16,rare,outfit,*Jawbreaker*,1200
2023-06-16,rare,emote,*Chess Master*,300
2023-06-16,icon_series,outfit,*MrBeast*,1200
2023-06-16,icon_series,pickaxe,*Beast Claw*,800
2023-06-16,icon_series,glider,*Wrapped and Revved*,800
2023-06-16,icon_series,wrap,*Beast Backdrop*,300
2023-06-16,icon_series,emote,*Beast Blastin'*,400
2023-06-16,icon_series,pickaxe,*MrBeast Smasher*,500
2023-06-16,icon_series,outfit,*MrBeast6000*,1500
2023-06-16,rare,pickaxe,*Sonic Swords*,800
2023-06-16,epic,outfit,*Optimus Primal*,1600
2023-06-16,uncommon,outfit,*Original Renegade*,800
2023-06-16,rare,outfit,*Sunbird*,1200
2023-06-16,uncommon,outfit,*Jungle Scout*,800
2023-06-16,uncommon,outfit,*Mercenary Mansu*,800
2023-06-16,uncommon,outfit,*Taskforce Rio*,800
2023-06-16,uncommon,outfit,*General Banshee*,800
2023-06-16,uncommon,wrap,*Wild Stripes*,300
2023-06-16,rare,pickaxe,*Tendril*,800
2023-06-16,uncommon,glider,*New World Flyer*,500
2023-06-16,epic,outfit,*Bloom*,1600
2023-06-16,rare,outfit,*Jade Racer*,1200
2023-06-16,legendary,outfit,*Rex*,2000
2023-06-16,legendary,bundle,*Prehistoric Party (Bundle)*,2700
2023-06-16,epic,pickaxe,*Bitemark*,1200
2023-06-16,uncommon,outfit,*Vintage Ramirez*,800
2023-06-16,uncommon,outfit,*Crystal*,800
2023-06-16,rare,wrap,*First Twilight*,500
2023-06-16,epic,outfit,*Madcap*,1500
2023-06-16,epic,glider,*Venus Flyer*,1200
2023-06-16,rare,outfit,*Mezmer*,1200
2023-06-16,rare,bundle,*Sun Soldiers (Bundle)*,2400
2023-06-16,uncommon,outfit,*Jonesy the Secondst*,800
2023-06-16,uncommon,bundle,*Chapter 2: Royale Recruits (Bundle)*,2000
2023-06-16,rare,pickaxe,*Tiger Claws*,800
2023-06-16,uncommon,wrap,*Dino*,300
2023-06-16,uncommon,outfit,*Jonesy The First*,800
2023-06-16,uncommon,bundle,*Battle Classics (Bundle)*,2000
2023-06-16,legendary,outfit,*Tricera Ops*,2000
2023-06-16,rare,pickaxe,*Honey Hitters*,800
2023-06-16,rare,outfit,*D'ugh*,1200
2023-06-16,rare,outfit,*Tigeress*,1200
2023-06-16,uncommon,pickaxe,*Island Classic*,500
2023-06-16,uncommon,outfit,*Heavy Hitter Hector*,800
2023-06-16,uncommon,glider,*The O.G.*,500
2023-06-16,rare,outfit,*Chiara*,1200
2023-06-16,rare,outfit,*Bronto*,1200
2023-06-16,rare,outfit,*Bushranger*,1200
2023-06-16,rare,pickaxe,*Axetec*,800
2023-06-16,rare,pickaxe,*Dragon's Breath*,800
2023-06-16,uncommon,outfit,*Vanguard Banshee*,800
2023-06-16,uncommon,outfit,*Ramirez Redux*,800
2023-06-16,rare,glider,*Sunrise*,800
2023-06-16,uncommon,outfit,*Hawk Classic*,800
2023-06-16,uncommon,outfit,*Rookie Spitfire*,800
2023-06-16,rare,glider,*Camp Cruiser*,800
2023-06-16,uncommon,glider,*Fossil Flyer*,500
2023-06-16,uncommon,wrap,*Triassic*,300
2023-06-16,epic,glider,*Pterodactyl*,1200
2023-06-16,uncommon,outfit,*Captain Carlos*,800
2023-06-16,rare,emote,*Very Sneaky*,500
2023-06-16,uncommon,outfit,*Wildstreak One*,800
2023-06-16,uncommon,outfit,*Emmy Elite*,800
2023-06-16,uncommon,bundle,*Chapter 2: Battle Classics (Bundle)*,2000
2023-06-16,rare,pickaxe,*Crescent Shroom*,800
2023-06-16,uncommon,outfit,*Headhunter Prime*,800
2023-06-16,uncommon,bundle,*Royale Originals (Bundle)*,2000
2023-06-16,legendary,outfit,*Flytrap*,2000
2023-06-16,epic,outfit,*Gia*,1600
2023-06-16,rare,wrap,*Bloomsday*,500
2023-06-16,rare,emote,*Rawr*,500
2023-06-16,rare,outfit,*Bigfoot*,1200
2021-11-22,rare,outfit,*Razor*,1200
2021-11-22,rare,pickaxe,*Splintered Light*,800
2021-11-22,epic,outfit,*Flare*,1500
2021-11-22,uncommon,pickaxe,*Vivid Axe*,500
2021-11-22,rare,music,*Battle Breakers*,200
2021-11-22,uncommon,pickaxe,*Stake & Stalker*,500
2021-11-22,epic,outfit,*Nitebeam*,1500
2021-11-22,rare,glider,*Megabat*,800
2021-11-22,rare,outfit,*Victoria Saint*,1200
2021-11-22,rare,wrap,*Silver Flame*,500
2021-11-22,epic,outfit,*Kurohomura*,1500
2021-11-22,icon_series,emote,*Toosie Slide*,500
2021-11-22,epic,bundle,*Stormlight (Bundle)*,2800
2021-11-22,legendary,outfit,*Leviathan*,2000
2021-11-22,uncommon,emote,*Team Burger*,100
2021-11-22,uncommon,outfit,*Sunflower*,800
2021-11-22,uncommon,emote,*Battle Call*,200
2021-11-22,rare,wrap,*Inkprinted*,500
2021-11-22,uncommon,emote,*Team Tomato*,100
2021-11-22,rare,music,*In Btwn*,200
2021-11-22,uncommon,outfit,*Victor Elite*,800
2021-11-22,uncommon,backpack,*Victory Crest*,200
2021-11-22,uncommon,loading,*land of freedom*,0
2021-11-22,uncommon,pickaxe,*Black Ops Sword*,500
2021-11-22,uncommon,emote,*Ramen Break*,300
2021-11-22,uncommon,pickaxe,*Kunai*,500
2021-11-22,epic,outfit,*Sakura Haruno*,1500
2021-11-22,epic,outfit,*Naruto Uzumaki*,1500
2021-11-22,epic,outfit,*Kakashi Hatake*,1500
2021-11-22,rare,pickaxe,*Hidan's Scythe*,800
2021-11-22,epic,glider,*Kurama*,1200
2021-11-22,epic,outfit,*Sasuke Uchiha*,1600
2021-11-22,uncommon,emote,*Summoning Jutsu*,300
2021-11-22,epic,bundle,*Naruto & Kakashi (Bundle)*,2100
2021-11-22,epic,bundle,*Sasuke & Sakura (Bundle)*,2200
2021-11-22,uncommon,bundle,*Shinobi Gear (Bundle)*,1500
2021-11-22,epic,bundle,*Moncler Classic (Bundle)*,1800
2021-11-22,rare,bundle,*Moncler Classic Gear (Bundle)*,800
2021-11-22,uncommon,outfit,*Aura Analyzer*,800
2021-11-22,epic,glider,*Ecto-Glider*,1200
2021-11-22,rare,backpack,*Ghost Trap*,400
2021-11-22,uncommon,outfit,*Haunt Officer*,800
2021-11-22,uncommon,outfit,*Paranormal Guide*,800
2021-11-22,rare,backpack,*Proton Pack*,400
2021-11-22,uncommon,emote,*I Ain't Afraid*,300
2021-11-22,uncommon,outfit,*Ecto Expert*,800
2021-11-22,uncommon,outfit,*Containment Specialist*,800
2021-11-22,rare,pickaxe,*Proton Pickaxe*,800
2021-11-22,uncommon,outfit,*P.K.E. Ranger*,800
2021-11-22,uncommon,outfit,*Specter Inspector*,800
2021-11-22,uncommon,outfit,*Spirit Sniper*,800
2021-11-22,uncommon,outfit,*Phantom Commando*,800
2021-11-22,uncommon,outfit,*Curse Buster*,800
2021-11-22,uncommon,bundle,*Ghostbusters Crew (Bundle)*,2000
2021-11-22,uncommon,bundle,*Ghostbusters Patrol (Bundle)*,2000
2021-11-22,rare,bundle,*Ghostbusters Gear (Bundle)*,1800
2018-03-26,legendary,outfit,*Power Chord*,2000
2018-03-26,rare,glider,*Stage Dive*,800
2018-03-26,rare,pickaxe,*Anarchy Axe*,800
2018-03-26,epic,emote,*Breakin'*,800
2018-03-26,rare,emote,*Flippin' Sexy*,500
2018-03-26,rare,outfit,*Dazzle*,1200
2018-03-26,rare,pickaxe,*Plunja*,800
2018-03-26,uncommon,glider,*Hot Rod*,500
2018-03-26,uncommon,outfit,*Tower Recon Specialist*,800
2021-01-22,legendary,glider,*Sail Shark*,1500
2021-01-22,icon_series,bundle,*TheGrefg (Bundle)*,1800
2021-01-22,icon_series,emote,*Controller Crew*,300
2021-01-22,icon_series,outfit,*TheGrefg*,1500
2021-01-22,icon_series,pickaxe,*Staff of Control*,800
2021-01-22,epic,bundle,*Future War (Bundle)*,2800
2021-01-22,epic,emote,*Cyberdyne Salute*,300
2021-01-22,epic,outfit,*Sarah Connor*,1800
2021-01-22,epic,outfit,*T-800*,1500
2021-01-22,rare,outfit,*Bubble Bomber*,1200
2021-01-22,rare,outfit,*Comfy Chomps*,1200
2021-01-22,rare,outfit,*Cozy Chomps*,1200
2021-01-22,rare,pickaxe,*Bubble Popper*,800
2021-01-22,rare,pickaxe,*Techno-grip Axe*,800
2021-01-22,uncommon,pickaxe,*Sharky Slappers*,500
2021-01-22,uncommon,wrap,*Bubbly Bombs*,300
2021-01-22,uncommon,wrap,*Sharky*,300
2021-01-22,legendary,outfit,*Moisty Merman*,2000
2021-01-22,rare,emote,*Double Up*,500
2021-01-22,rare,emote,*It's Complicated*,500
2021-01-22,rare,glider,*Paper Plane*,800
2021-01-22,uncommon,emote,*Pizza Party*,200
2021-01-22,uncommon,outfit,*Swamp Stalker*,800
2023-08-08,epic,outfit,*Satoru Gojo*,1500
2023-08-08,epic,outfit,*Megumi Fushiguro*,1500
2023-08-08,rare,pickaxe,*Megumi's Sword*,800
2023-08-08,rare,emote,*Shadow Play: Max Elephant*,200
2023-08-08,epic,outfit,*Nobara Kugisaki*,1500
2023-08-08,rare,pickaxe,*Kugisaki's Hammer*,800
2023-08-08,icon_series,emote,*Jiggle Jiggle*,500
2023-08-08,rare,outfit,*Core Knight Talus*,1200
2023-08-08,icon_series,emote,*Say So*,500
2023-08-08,icon_series,emote,*Hey Now!*,500
2023-08-08,icon_series,emote,*Master of Puppets*,500
2023-08-08,icon_series,emote,*Don't Start Now*,500
2023-08-08,icon_series,emote,*Never Gonna*,500
2023-08-08,rare,wrap,*Void Core*,500
2023-08-08,icon_series,emote,*Ma-Ya-Hi*,400
2023-08-08,icon_series,emote,*Gangnam Style*,500
2023-08-08,rare,pickaxe,*Corebreaker Scythe*,800
2023-08-08,icon_series,emote,*Pump Me Up*,300
2023-08-08,legendary,outfit,*Battle Hound*,2000
2023-08-08,legendary,bundle,*Laoch (Bundle)*,2600
2023-08-08,lava,outfit,*Blaze*,1500
2023-08-08,rare,pickaxe,*Plasmatic Edge*,800
2023-08-08,rare,outfit,*Frigid Foregoer*,1200
2023-08-08,rare,bundle,*Arctic Renegades (Bundle)*,1600
2023-08-08,uncommon,pickaxe,*Pom Pummelers*,500
2023-08-08,rare,wrap,*Angled Fire*,500
2023-08-08,uncommon,glider,*Storm Sigil*,500
2023-08-08,rare,outfit,*Athleisure Assassin*,1200
2023-08-08,rare,wrap,*Freshly Forged*,500
2023-08-08,rare,pickaxe,*Silver Fang*,800
2023-08-08,epic,outfit,*Highland Warrior*,1500
2023-08-08,uncommon,pickaxe,*Red Hot Revenge*,500
2023-08-08,rare,outfit,*Nalia*,1200
2023-08-08,legendary,outfit,*Oppressor*,2000
2023-08-08,uncommon,pickaxe,*Couture Carver*,500
2023-08-08,rare,outfit,*Designer Tsuki*,1200
2023-08-08,rare,glider,*Fiery Descent*,800
2023-08-08,rare,pickaxe,*Forebearer*,800
2023-08-08,rare,emote,*Glitter*,500
2023-08-08,uncommon,outfit,*Spartan Assassin*,800
2023-08-08,uncommon,emote,*Staff Stand*,200
2023-08-08,rare,emote,*Jug Band*,500
2023-08-08,epic,outfit,*Jittershock*,1500
2023-08-08,epic,outfit,*Sarah Connor*,1800
2023-08-08,rare,pickaxe,*Techno-grip Axe*,800
2023-08-08,rare,glider,*HK-Aerial*,800
2023-08-08,epic,outfit,*T-800*,1500
2023-08-08,epic,bundle,*Future War (Bundle)*,2800
2023-08-08,epic,emote,*Cyberdyne Salute*,300
2023-08-08,uncommon,pickaxe,*Mimetic Poly-Alloy Blades*,500
2023-08-08,rare,emote,*Tow Truck Surfer*,500
2023-08-08,epic,outfit,*Terminator*,1500
2023-08-08,epic,outfit,*Kitbash*,1500
2023-08-08,uncommon,glider,*Solid Strider*,500
2023-08-08,rare,pickaxe,*Persuader*,800
2023-08-08,rare,outfit,*Diecast*,1200
2023-08-08,rare,outfit,*Chromium*,1200
2023-08-08,rare,wrap,*Can-Do-It*,500
2023-08-08,uncommon,pickaxe,*Crossroads*,500
2023-08-08,epic,outfit,*Rebel*,1500
2023-08-08,epic,outfit,*Revolt*,1500
2023-08-08,rare,glider,*Stadium Drifter*,800
2023-08-08,uncommon,pickaxe,*Stadium Collector*,500
2023-08-08,uncommon,pickaxe,*1992 Mallet*,500
2023-08-08,rare,emote,*Victory Colors*,300
2023-08-08,rare,bundle,*Polo Stadium Collection Gear (Bundle)*,1300
2023-08-08,epic,outfit,*Stadium Hero '92*,1500
2023-08-08,epic,bundle,*Polo Stadium Collection (Bundle)*,1500
2023-08-08,icon_series,outfit,*J Balvin*,2000
2023-08-08,icon_series,emote,*In Da Party*,500
2023-08-08,icon_series,bundle,*J Balvin (Bundle)*,2400
2023-08-08,icon_series,glider,*Balvin Cruiser*,800
2023-08-08,icon_series,wrap,*LAROI Free Style*,500
2023-08-08,icon_series,outfit,*The Rogue LAROI*,2000
2023-08-08,icon_series,emote,*Heart of a King*,500
2023-08-08,icon_series,outfit,*The Kid LAROI*,1500
2023-08-08,icon_series,emote,*Stay Afloat*,300
2023-08-08,icon_series,emote,*The Dance LAROI*,500
2023-08-08,icon_series,music,*Stay*,200
2023-08-08,rare,wrap,*Finfin Flair*,500
2023-08-08,rare,wrap,*Desert Breeze*,500
2023-08-08,epic,outfit,*Wilder*,1500
2023-08-08,epic,bundle,*Rocking at Coachella (Bundle)*,2800
2023-08-08,icon_series,emote,*Ask Me*,500
2023-08-08,rare,pickaxe,*Festival Shredder*,800
2023-08-08,epic,outfit,*Alto*,1500
2023-08-08,epic,bundle,*Dancing at Coachella (Bundle)*,2800
2023-08-08,epic,pickaxe,*Softest Electropalm*,800
2023-08-08,epic,outfit,*Sunset Alto*,1200
2023-08-08,rare,pickaxe,*Electropalm Staff*,800
2023-08-08,epic,outfit,*Desert Dawn Lyric*,1200
2023-08-08,epic,outfit,*Lyric*,1500
2023-08-08,epic,outfit,*Poet*,1500
2023-08-08,rare,wrap,*Mainstage*,500
2023-08-08,rare,pickaxe,*Crystalline Cactus*,800
2023-08-08,epic,pickaxe,*Cactical Crusher*,800
2023-08-08,rare,pickaxe,*Neon Biter*,800
2023-08-08,icon_series,emote,*Slide Stride*,500
2023-08-08,legendary,outfit,*DJ Bop*,2000
2023-08-08,epic,emote,*Disco Fever*,800
2023-08-08,rare,outfit,*Amplitude*,1200
2023-08-08,rare,bundle,*Turn It Up (Bundle)*,2800
2023-08-08,rare,outfit,*Synth Striker*,1200
2023-08-08,icon_series,emote,*Copines*,500
2023-08-08,rare,outfit,*Band Pass*,1200
2023-08-08,uncommon,emote,*Lights up*,200
2023-08-08,epic,outfit,*Party Star*,1500
2023-08-08,rare,outfit,*Melody Maverick*,1200
2023-08-08,rare,outfit,*Hi-Hat*,1200
2023-08-08,rare,outfit,*Harmonizer*,1200
2023-08-08,epic,emote,*Drop The Bass*,800
2023-08-08,epic,emote,*Glowsticks*,800
2023-08-08,uncommon,emote,*Bear Hug*,200
2023-08-08,icon_series,emote,*Wake Up*,500
2023-08-08,rare,pickaxe,*Glow Stick*,800
2023-08-08,icon_series,emote,*It's Dynamite!*,800
2023-08-08,rare,wrap,*Sonic Glow*,500
2023-08-08,icon_series,emote,*Toosie Slide*,500
2023-08-08,icon_series,emote,*Tootsee*,500
2023-08-08,icon_series,emote,*Shout!*,400
2023-08-08,epic,pickaxe,*Light Knives*,1200
2023-08-08,icon_series,emote,*The Macarena*,500
2023-08-08,icon_series,emote,*Build Up*,500
2023-08-08,epic,glider,*Glow Wings*,1200
2023-08-08,uncommon,glider,*Glow Rider*,500
2023-08-08,rare,outfit,*Reverb*,1200
2023-08-08,icon_series,emote,*Savage*,500
2023-08-08,epic,outfit,*Party MVP*,1500
2023-08-08,icon_series,emote,*The Quick Style*,500
2023-08-08,icon_series,emote,*The Renegade*,500
2023-08-08,icon_series,emote,*Sway*,500
2023-08-08,epic,emote,*Breakin'*,800
2023-08-08,icon_series,emote,*Fast Feet*,500
2023-08-08,epic,outfit,*Flow*,1500
2023-08-08,epic,bundle,*Gleam Team (Bundle)*,2500
2023-08-08,rare,outfit,*Syncopator*,1200
2023-08-08,rare,bundle,*Feel The Rhythm (Bundle)*,2800
2023-08-08,rare,outfit,*Envision*,1200
2023-08-08,icon_series,emote,*Without You*,500
2023-08-08,icon_series,emote,*Snare Solo*,500
2023-08-08,rare,outfit,*Attenuator*,1200
2023-08-08,icon_series,emote,*Start it Up*,500
2023-08-08,rare,outfit,*Pop Prodigy*,1200
2023-08-08,epic,outfit,*Nightlife*,1500
2023-08-08,rare,pickaxe,*Vibe Axe*,800
2023-08-08,epic,outfit,*Party Diva*,1500
2023-08-08,icon_series,emote,*It's a Vibe*,300
2023-08-08,epic,outfit,*Pulse*,1500
2023-08-08,icon_series,emote,*Made You Look*,500
2019-08-12,epic,outfit,*Funk Ops*,1500
2019-08-12,rare,outfit,*Bubble Bomber*,1200
2019-08-12,rare,pickaxe,*Bubble Popper*,800
2019-08-12,rare,wrap,*Radiant Zero*,500
2019-08-12,uncommon,wrap,*Bubbly Bombs*,300
2019-08-12,epic,emote,*Disco Fever*,800
2019-08-12,epic,pickaxe,*Disco Brawl*,1500
2019-08-12,rare,glider,*Ion*,800
2019-08-12,rare,outfit,*Disco Diva*,1200
2019-08-12,uncommon,emote,*T-Pose*,200
2019-08-12,uncommon,outfit,*Assault Trooper*,800
2022-01-01,rare,pickaxe,*Spellslinger*,800
2022-01-01,epic,glider,*Pterodactyl*,1200
2022-01-01,epic,pickaxe,*Bitemark*,1200
2022-01-01,epic,outfit,*Castor*,1500
2022-01-01,epic,glider,*Magic Wings*,1200
2022-01-01,uncommon,outfit,*Crystal*,800
2022-01-01,rare,outfit,*Bronto*,1200
2022-01-01,rare,outfit,*Recon Expert*,1200
2022-01-01,epic,outfit,*Elmira*,1500
2022-01-01,epic,outfit,*Dawn*,1500
2022-01-01,rare,pickaxe,*Studded Axe*,800
2022-01-01,uncommon,emote,*Scorecard*,200
2022-01-01,rare,emote,*Criss Cross*,500
2022-01-01,uncommon,outfit,*Sandshark Driver*,800
2022-01-01,rare,outfit,*Flatfoot*,1200
2022-01-01,rare,emote,*Kite!*,500
2022-01-01,uncommon,emote,*Noisemaker*,200
2022-01-01,uncommon,glider,*Midnight Glidemast*,500
2022-01-01,rare,backpack,*Happy 2022*,400
2022-01-01,uncommon,bundle,*2022 (Bundle)*,600
2022-01-01,epic,pickaxe,*Light Knives*,1200
2022-01-01,epic,outfit,*Nightlife*,1500
2022-01-01,icon_series,emote,*Last Forever*,500
2022-01-01,icon_series,emote,*Chicken Wing It*,500
2022-01-01,epic,emote,*Glowsticks*,800
2022-01-01,icon_series,emote,*Gangnam Style*,500
2022-01-01,icon_series,emote,*Rollie*,500
2022-01-01,epic,outfit,*Party Star*,1500
2022-01-01,rare,outfit,*Hi-Hat*,1200
2022-01-01,icon_series,emote,*Socks*,500
2022-01-01,icon_series,emote,*Don't Start Now*,500
2022-01-01,uncommon,emote,*Lights up*,200
2022-01-01,rare,outfit,*Harmonizer*,1200
2022-01-01,epic,outfit,*Party MVP*,1500
2022-01-01,legendary,outfit,*DJ Bop*,2000
2022-01-01,rare,outfit,*Envision*,1200
2022-01-01,rare,outfit,*Pop Prodigy*,1200
2022-01-01,epic,outfit,*Flow*,1500
2022-01-01,uncommon,glider,*Glow Rider*,500
2022-01-01,uncommon,emote,*Bear Hug*,200
2022-01-01,icon_series,emote,*The Macarena*,500
2022-01-01,rare,pickaxe,*Glow Stick*,800
2022-01-01,icon_series,emote,*Wake Up*,500
2022-01-01,rare,outfit,*Synth Striker*,1200
2022-01-01,icon_series,emote,*Build Up*,500
2022-01-01,icon_series,emote,*Snare Solo*,500
2022-01-01,icon_series,emote,*Savage*,500
2022-01-01,rare,outfit,*Band Pass*,1200
2022-01-01,epic,emote,*Drop The Bass*,800
2022-01-01,epic,outfit,*Party Diva*,1500
2022-01-01,icon_series,emote,*Hey Now!*,500
2022-01-01,epic,outfit,*Pulse*,1500
2022-01-01,icon_series,emote,*Bim Bam Boom*,500
2022-01-01,icon_series,emote,*Everybody Loves Me*,500
2022-01-01,rare,outfit,*Amplitude*,1200
2022-01-01,epic,glider,*Glow Wings*,1200
2022-01-01,rare,outfit,*Reverb*,1200
2022-01-01,epic,emote,*Breakin'*,800
2022-01-01,epic,emote,*Disco Fever*,800
2022-01-01,icon_series,emote,*Hit It*,500
2022-01-01,rare,wrap,*Sonic Glow*,500
2022-01-01,icon_series,emote,*My World*,500
2022-01-01,rare,pickaxe,*Vibe Axe*,800
2022-01-01,rare,outfit,*Melody Maverick*,1200
2022-01-01,rare,outfit,*Attenuator*,1200
2022-01-01,rare,outfit,*Syncopator*,1200
2022-01-01,icon_series,bundle,*BTS Dynamite Pack (Bundle)*,800
2022-01-01,epic,bundle,*Gleam Team (Bundle)*,2500
2022-01-01,rare,bundle,*Feel The Rhythm (Bundle)*,2800
2022-01-01,rare,bundle,*Turn It Up (Bundle)*,2800
2022-01-01,uncommon,outfit,*Heron Stance Hero*,800
2022-01-01,uncommon,pickaxe,*Dojo Logo*,800
2022-01-01,uncommon,outfit,*Kata Captain*,800
2022-01-01,uncommon,outfit,*Keri Commander*,800
2022-01-01,uncommon,outfit,*Shuto Striker*,800
2022-01-01,uncommon,emote,*The Crane Kick*,300
2022-01-01,uncommon,outfit,*Karateka Jones*,800
2022-01-01,uncommon,outfit,*Dojo Defender*,800
2022-01-01,uncommon,backpack,*Cobra Coin*,200
2022-01-01,uncommon,outfit,*Kumite Clasher*,800
2022-01-01,uncommon,outfit,*Gi Guardian*,800
2022-01-01,uncommon,outfit,*Mat Master*,800
2022-01-01,uncommon,pickaxe,*Cobra's Curse*,800
2022-01-01,rare,backpack,*Teachings of Miyagi*,400
